,Name,Article_ID_x,Date_x,repeat_x,Article_ID_y,Date_y,repeat_y,career_length
1592,Deborah J. Armstrong,6590109,2020-05-20,True,6590294,2022-02-23,True,644 days
1596,Deborah R. Carvalho,6643690,2017-05-17,True,6712219,2017-05-26,True,9 days
1597,Deborah Ritzmann,6603538,2020-06-08,True,6605643,2022-08-25,True,808 days
1599,Debra Howcroft,6804323,2020-02-21,True,6584868,2022-06-10,True,840 days
1600,Debra L. Boutin,6663868,2020-10-02,True,6665765,2021-11-03,True,397 days
1603,Deepa Das,6693668,2020-02-19,True,6783324,2020-07-30,True,162 days
1604,Deepa Kundur,6581580,2020-03-12,True,6622205,2021-10-14,True,581 days
1605,Deepika Punj,6619699,2020-11-13,True,6619734,2022-01-03,True,416 days
1606,Deepti Gaur,6723213,2021-02-16,True,6627336,2022-06-10,True,479 days
1608,Deepti Mishra,6590308,2020-10-26,True,6799292,2021-07-29,True,276 days
1609,Delfina Malandrino,6702609,2021-10-14,True,6741521,2022-12-07,True,419 days
1610,Delia Arnaud-Cormos,6761467,2021-07-25,True,6758087,2022-10-02,True,434 days
1611,Delia Kesner,6579047,2017-05-28,True,6569505,2021-02-17,True,1361 days
1613,Denisa Diaconescu,6767915,2017-05-17,True,6577040,2022-10-02,True,1964 days
1615,Desirée Schmuck,6628712,2020-12-29,True,6691839,2022-08-25,True,604 days
1616,Devendra K. Tayal,6631412,2020-04-16,True,6658545,2020-05-10,True,24 days
1617,Devendra Kumar,6672070,2020-10-02,True,6806562,2022-04-01,True,546 days
1618,Devendra P. Garg,6707084,2020-02-11,True,6628981,2020-04-01,True,50 days
1620,Di Ge,6685094,2020-02-22,True,6759182,2020-09-02,True,193 days
1622,Di Shang,6663594,2020-03-15,True,6638785,2021-09-16,True,550 days
1623,Di Wang,6710868,2017-05-26,True,6720076,2022-10-02,True,1955 days
1624,Di Wang 0001,6667085,2020-07-09,True,6712324,2021-12-06,True,515 days
1625,Diala A. Hamaidi,6650066,2022-06-10,True,6649626,2022-10-07,True,119 days
1626,Diamanta Benson-Karhi,6625648,2020-05-10,True,6793316,2020-06-08,True,29 days
1627,Diana F. Gordon,6610884,2019-01-21,True,6620870,2020-05-19,True,484 days
1628,Diana Francisca Adamatti,6666971,2020-09-28,True,6789820,2021-02-17,True,142 days
1630,Diana Hermith,6575901,2017-12-28,True,6573559,2021-07-25,True,1305 days
1631,Diana Hicks,6656668,2020-10-08,True,6629941,2021-03-25,True,168 days
1632,Diana Inkpen,6619184,2020-03-12,True,6619161,2021-08-24,True,530 days
1635,Diana Pérez-Marín,6633606,2020-09-29,True,6755623,2021-02-17,True,141 days
1636,Diana Santalova,6625541,2020-05-10,True,6766382,2020-05-11,True,1 days
1637,Diana Schmidt,6768969,2017-05-17,True,6574773,2021-02-17,True,1372 days
1638,Diana Sorg,6749018,2020-10-26,True,6750034,2022-10-02,True,706 days
1642,Diane J. Cook,6611090,2019-01-21,True,6596620,2022-01-21,True,1096 days
1643,Diane J. Litman,6611132,2019-01-21,True,6633786,2020-09-29,True,617 days
1644,Diane L. Souvaine,6567491,2022-07-27,True,6665817,2022-12-25,True,151 days
1646,Diane Lingrand,6790312,2017-05-28,True,6681013,2020-02-24,True,1002 days
1648,Diane M. Strong,6804380,2020-02-21,True,6585052,2022-06-10,True,840 days
1649,Diane Maclagan,6788381,2018-10-13,True,6636936,2019-08-07,True,298 days
1650,Diane Maloney-Krichmar,6699697,2020-09-29,True,6691859,2020-10-01,True,2 days
1651,Diane P. Bischak,6794634,2020-06-08,True,6792537,2021-10-14,True,493 days
1653,Diane Whitehouse,6690548,2020-05-11,True,6629739,2022-01-03,True,602 days
1656,Didem Gözüpek,6702517,2020-06-15,True,6665797,2022-04-01,True,655 days
1657,Dietlinde Lau,6767780,2017-05-17,True,6689437,2020-03-06,True,1024 days
1658,Dieuwke Hupkes,6611686,2020-04-15,True,6611221,2020-10-26,True,194 days
1661,Dilek Koc-San,6749345,2020-02-22,True,6746976,2022-12-07,True,1019 days
1663,Dima Alberg,6764986,2020-05-26,True,6596437,2022-01-21,True,605 days
1666,Dima Grigoriev,6636973,2019-07-26,True,6565146,2022-04-09,True,988 days
1667,Dima Shepelyansky,6752318,2019-05-23,True,6752959,2021-10-14,True,875 days
1669,Dimitra I. Kaklamani,6717773,2020-04-25,True,6700275,2021-09-16,True,509 days
1670,Dimitra Simeonidou,6630528,2020-09-29,True,6630718,2020-12-17,True,79 days
1672,Dimka Karastoyanova,6790105,2019-10-19,True,6647587,2020-03-06,True,139 days
1673,Dimple Rani,6642768,2020-06-15,True,6743044,2022-02-08,True,603 days
1674,Dina Ferreira,6684460,2022-07-27,True,6760704,2022-09-22,True,57 days
1675,Dina Shona Laila,6633104,2017-06-14,True,6562645,2022-04-09,True,1760 days
1676,Dina Vishnyakova,6687638,2020-10-26,True,6688699,2022-01-03,True,434 days
1677,Dina Youakim,6680841,2020-02-24,True,6683031,2021-01-21,True,332 days
1678,Dinara G. Vasbieva,6649470,2022-06-10,True,6647894,2022-10-02,True,114 days
1679,Divya Bansal,6631479,2020-04-16,True,6596270,2022-11-13,True,941 days
1680,Divya Chhibber,6708511,2021-06-21,True,6740366,2022-10-13,True,479 days
1682,Divya Sharma,6690579,2020-05-11,True,6782454,2021-05-16,True,370 days
1683,Djamila Aouada,6660815,2021-04-09,True,6737730,2022-07-06,True,453 days
1684,Djamila Ouelhadj,6734372,2018-08-22,True,6795276,2020-06-08,True,656 days
1685,Dobrila Petrovic,6733217,2019-06-02,True,6714523,2021-10-14,True,865 days
1686,Doina Bucur,6710920,2017-06-15,True,6741311,2018-11-30,True,533 days
1688,Doina Precup,6760503,2020-09-02,True,6611038,2022-08-16,True,713 days
1689,Dolores Blanco,6683270,2020-02-24,True,6600165,2020-06-08,True,105 days
1690,Dolores E. Luna,6795054,2020-06-08,True,6622728,2020-08-25,True,78 days
1692,Dolores Rexachs,6671731,2020-10-20,True,6669833,2021-10-14,True,359 days
1695,Domenica Costantino,6721995,2020-08-25,True,6719474,2021-12-15,True,477 days
1696,Dominika Kalasová,6603458,2020-06-08,True,6610243,2020-11-14,True,159 days
1697,Domitilla Del Vecchio,6632079,2017-05-28,True,6617191,2020-04-02,True,1040 days
1699,Donatella Merlini,6565517,2021-02-17,True,6621914,2022-07-07,True,505 days
1700,Donatella Sciuto,6697897,2020-04-01,True,6672995,2023-01-15,True,1019 days
1702,Donna Weaver McCloskey,6613137,2020-05-27,True,6613376,2021-01-02,True,220 days
1703,Dora Giammarresi,6570257,2017-05-28,True,6567273,2021-02-17,True,1361 days
1704,Dora M. Ballesteros L.,6742240,2018-11-30,True,6709505,2022-12-06,True,1467 days
1706,Dorien Herremans,6732957,2019-10-19,True,6724973,2022-03-16,True,879 days
1707,Dorina C. Petriu,6775986,2020-03-31,True,6616292,2022-06-23,True,814 days
1709,Dorina Thanou,6581723,2020-03-12,True,6622248,2021-03-23,True,376 days
1712,Doris Sáez,6709116,2018-09-24,True,6714635,2022-06-23,True,1368 days
1714,Dorota Kuziak,6689242,2019-12-27,True,6577863,2021-07-25,True,576 days
1715,Dorota Mozyrska,6595627,2020-07-22,True,6799027,2020-09-24,True,64 days
1716,Dorothea Wagner,6645726,2020-03-06,True,6569164,2021-02-17,True,348 days
1717,Dorothy Bollman,6589372,2020-07-30,True,6576481,2021-02-17,True,202 days
1718,Dorothy E. Leidner,6804473,2020-02-21,True,6584680,2023-01-16,True,1060 days
1720,Dorothy Ndedi Monekosso,6731596,2019-10-19,True,6732614,2021-07-25,True,645 days
1721,Dorothée Normand-Cyrot,6632022,2017-05-28,True,6563354,2021-12-25,True,1672 days
1722,Dragana Bajic,6798933,2020-09-24,True,6686023,2022-12-07,True,804 days
1723,Dragana Brzakovic,6660683,2020-02-20,True,6698461,2020-04-01,True,41 days
1724,Dubravka Cecez-Kecmanovic,6804372,2021-10-14,True,6804215,2022-10-02,True,353 days
1725,Dunia López-Pintado,6805016,2017-05-26,True,6771761,2021-12-16,True,1665 days
1726,Dunja Mladenic,6627142,2022-06-10,True,6627125,2022-08-16,True,67 days
1727,Débora Nice Ferrari Barbosa,6730541,2020-06-15,True,6699802,2020-09-29,True,106 days
1728,Débora P. Ronconi,6736298,2020-10-26,True,6793662,2022-01-03,True,434 days
1729,Ebru Akcapinar Sezer,6714382,2017-06-05,True,6708689,2022-01-03,True,1673 days
1731,Ece Guran Schmidt,6671649,2020-10-02,True,6614879,2021-10-14,True,377 days
1732,Ece Güran Schmidt,6615363,2021-10-14,True,6673366,2023-01-15,True,458 days
1733,Eda Tekin,6641342,2020-10-26,True,6641892,2021-11-03,True,373 days
1737,Edita Mácajová,6663621,2020-10-02,True,6665946,2022-08-25,True,692 days
1738,Edita Pelantová,6787931,2017-06-14,True,6636928,2021-09-01,True,1540 days
1739,Edita Rollová,6663621,2020-10-02,True,6663844,2022-04-27,True,572 days
1740,Edith Elkind,6610731,2019-01-21,True,6611795,2021-10-14,True,997 days
1741,Edith G. Smit,6628663,2020-04-01,True,6773559,2020-05-30,True,59 days
1742,Edith Hemaspaandra,6566429,2019-09-16,True,6611165,2021-10-14,True,759 days
1745,Edurne Barrenechea,6709894,2019-11-26,True,6659819,2020-05-27,True,183 days
1746,Eeva Makela,6683725,2020-02-22,True,6686373,2020-10-26,True,247 days
1749,Efrat Perel,6614704,2020-02-22,True,6791400,2020-05-12,True,80 days
1751,Egle Grigonyte,6685683,2020-02-22,True,6758401,2020-09-02,True,193 days
1752,Eileen M. Trauth,6804174,2020-02-21,True,6706417,2022-07-20,True,880 days
1753,Eilon Solan,6804879,2017-05-26,True,6654873,2020-08-25,True,1187 days
1754,Einat Minkov,6597767,2020-07-14,True,6621440,2022-08-16,True,763 days
1755,Eirini Ntoutsi,6634341,2020-10-26,True,6809508,2021-11-30,True,400 days
1759,Ekaterina Bril,6601626,2021-09-16,True,6598967,2022-06-13,True,270 days
1761,Ekaterina K. Batsyna,6585664,2021-04-07,True,6587339,2021-04-09,True,2 days
1762,Ekaterina Kovalenko,6601626,2021-09-16,True,6598967,2022-06-13,True,270 days
1764,Ekaterina Olshannikova,6623495,2020-07-22,True,6623547,2022-04-27,True,644 days
1766,Ekaterina Prasolova-Førland,6750897,2020-03-06,True,6648041,2022-05-17,True,802 days
1767,Ekaterina S. Palamarchuk,6753284,2020-07-03,True,6753613,2021-10-14,True,468 days
1768,Ekaterina V. Gromova,6753669,2020-07-03,True,6804695,2022-05-11,True,677 days
1769,Ekaterina V. Shevkoplyas,6804507,2017-06-06,True,6754641,2020-07-03,True,1123 days
1770,Ekaterini Vlachou,6586129,2021-04-09,True,6586592,2021-09-16,True,160 days
1771,Ekin Gedik,6725389,2021-09-16,True,6725435,2022-04-01,True,197 days
1772,Ela Claridge,6661118,2020-02-20,True,6668765,2020-09-01,True,194 days
1773,Elaheh Ebrahimi,6713058,2022-02-08,True,6711626,2022-04-09,True,60 days
1774,Elaine Byrne,6690819,2020-05-11,True,6579849,2020-08-12,True,93 days
1776,Elaine J. Weyuker,6729861,2020-03-13,True,6698207,2020-04-01,True,19 days
1778,Elaine Pimentel,6565545,2018-11-14,True,6575807,2022-12-07,True,1484 days
1780,Eleana Asimakopoulou,6694938,2020-02-19,True,6716226,2022-03-15,True,755 days
1781,Eleanor Burt,6622676,2020-08-25,True,6622736,2022-06-10,True,654 days
1782,Elen Lima,6735634,2019-10-19,True,6791980,2020-06-08,True,233 days
1783,Elena A. Shelemekh,6753711,2020-07-03,True,6753896,2020-11-03,True,123 days
1785,Elena A. Zhizhina,6803863,2017-05-26,True,6803727,2017-06-14,True,19 days
1786,Elena Agliari,6808595,2020-03-04,True,6801206,2020-09-24,True,204 days
1787,Elena Arsevska,6747457,2020-02-22,True,6748385,2021-01-21,True,334 days
1788,Elena B. Aleksandrova,6562637,2020-02-24,True,6765483,2021-10-14,True,598 days
1789,Elena B. Pokryshevskaya,6733403,2019-09-25,True,6639161,2020-02-22,True,150 days
1790,Elena B. Yanovskaya,6753503,2020-07-03,True,6753743,2022-02-03,True,580 days
1791,Elena Baralis,6741936,2017-06-14,True,6742166,2022-10-02,True,1936 days
1792,Elena Barcucci,6579270,2017-06-08,True,6574402,2022-11-13,True,1984 days
1793,Elena Blokhina,6812575,2020-05-27,True,6811393,2022-01-03,True,586 days
1796,Elena Celledoni,6808548,2020-03-04,True,6788219,2021-02-17,True,350 days
1797,Elena Czeizler,6566676,2021-02-17,True,6575973,2021-04-13,True,55 days
1798,Elena De Angelis,6722196,2020-12-01,True,6618679,2022-03-16,True,470 days
1799,Elena De Momi,6759297,2020-09-02,True,6764482,2022-10-02,True,760 days
1800,Elena De Santis,6632020,2017-06-05,True,6727630,2021-02-17,True,1353 days
1801,Elena Demidova,6718641,2021-06-15,True,6649234,2022-05-17,True,336 days
1802,Elena Doynikova,6765308,2022-10-02,True,6809566,2022-12-07,True,66 days
1804,Elena E. Bashtova,6803950,2017-05-26,True,6624159,2020-05-10,True,1080 days
1805,Elena E. Timonina,6765623,2021-10-14,True,6765294,2022-03-04,True,141 days
1807,Elena Fernández,6792786,2020-09-05,True,6794116,2021-04-09,True,216 days
1808,Elena Ferrari,6635270,2007-02-20,True,6596381,2022-01-21,True,5449 days
1809,Elena G. Musatova,6753465,2020-07-03,True,6753355,2021-04-09,True,280 days
1810,Elena Garcia,6755886,2021-02-17,True,6591714,2021-04-09,True,51 days
1811,Elena Gaudioso,6738244,2017-12-28,True,6741509,2022-10-02,True,1739 days
1813,Elena Guseva,6621597,2021-04-19,True,6621739,2022-07-25,True,462 days
1814,Elena Hernández-Pereira,6735180,2017-09-16,True,6739407,2018-11-14,True,424 days
1815,Elena I. Gaura,6736680,2019-10-19,True,6740639,2021-12-15,True,788 days
1816,Elena Karahanna,6810276,2020-07-09,True,6584685,2022-06-10,True,701 days
1817,Elena Katok,6772761,2020-02-24,True,6792020,2022-12-05,True,1015 days
1818,Elena L. Kulida,6754819,2020-07-03,True,6754460,2022-04-21,True,657 days
1819,Elena Lazkano,6680228,2020-02-24,True,6680101,2022-04-09,True,775 days
1820,Elena Lieven,6691018,2020-08-06,True,6707562,2020-10-01,True,56 days
1821,Elena Lloret,6642606,2018-11-14,True,6757283,2022-06-23,True,1317 days
1822,Elena Lodi,6571601,2021-02-17,True,6568385,2021-04-09,True,51 days
1823,Elena López Guillén,6680847,2022-01-03,True,6680574,2022-10-02,True,272 days
1824,Elena M. Parilina,6753836,2020-07-03,True,6753394,2022-11-02,True,852 days
1825,Elena Marchiori,6611249,2019-01-21,True,6571874,2021-02-17,True,758 days
1827,Elena Metodieva,6803593,2017-05-26,True,6803626,2018-11-02,True,525 days
1828,Elena Montañés,6745794,2018-11-30,True,6732564,2022-04-27,True,1244 days
1829,Elena N. Konovalchikova,6753722,2020-07-03,True,6804564,2021-03-24,True,264 days
1830,Elena Navarro 0001,6627578,2020-05-30,True,6593790,2022-01-03,True,583 days
1831,Elena Panteley,6632869,2019-09-25,True,6563779,2020-03-26,True,183 days
1832,Elena Parmiggiani,6598369,2020-06-05,True,6584824,2022-01-17,True,591 days
1833,Elena Patricia Núñez Castellar,6776227,2020-03-31,True,6728623,2022-01-17,True,657 days
1834,Elena Pellizzoni,6656184,2020-10-08,True,6655964,2022-04-09,True,548 days
1835,Elena Popovici,6570610,2020-02-04,True,6668690,2020-09-01,True,210 days
1836,Elena Sajno,6775658,2022-08-08,True,6776034,2022-08-09,True,1 days
1837,Elena Shushkevich,6757348,2022-06-23,True,6757430,2022-09-02,True,71 days
1838,Elena Simona Lohan,6622090,2019-09-16,True,6581143,2020-03-12,True,178 days
1839,Elena Simperl,6722713,2020-05-11,True,6611513,2021-10-14,True,521 days
1840,Elena Stöhr,6689696,2020-03-06,True,6669702,2020-10-02,True,210 days
1842,Elena Tsiporkova,6640628,2020-06-18,True,6726175,2021-02-17,True,244 days
1843,Elena Umana,6603784,2020-06-08,True,6601987,2021-06-28,True,385 days
1844,Elena V. Raetskaya,6754427,2020-10-26,True,6753409,2021-10-14,True,353 days
1847,Elena Yarovaya,6623712,2020-05-10,True,6625668,2021-11-02,True,541 days
1848,Elena Zaitseva,6726005,2021-02-17,True,6704836,2022-05-19,True,456 days
1849,Elena Zattoni,6632609,2017-06-05,True,6727343,2021-02-17,True,1353 days
1850,Elena Zucca,6572324,2020-12-29,True,6572959,2021-02-17,True,50 days
1851,Eleni Hadjiconstantinou,6792500,2020-08-21,True,6587070,2021-03-24,True,215 days
1852,Eleni I. Vlahogianni,6616689,2020-05-10,True,6616797,2020-12-31,True,235 days
1853,Eleonora Bilotta,6754965,2020-04-09,True,6745813,2021-10-14,True,553 days
1854,Eleonora D'Andrea,6736229,2018-11-14,True,6740838,2020-12-29,True,776 days
1856,Eleonora Franchi Scarselli,6758915,2020-09-02,True,6673424,2020-10-02,True,30 days
1857,Eleonora Grilli,6721284,2020-08-25,True,6720722,2020-10-06,True,42 days
1860,Eleonora Riva Sanseverino,6713482,2017-05-26,True,6701840,2020-05-21,True,1091 days
1866,Eli Cohen,6651412,2020-03-24,True,6651707,2022-02-24,True,702 days
1868,Eli De Poorter,6701413,2020-06-15,True,6747111,2021-04-23,True,312 days
1869,Eli Gafni,6568308,2021-02-17,True,6570750,2021-09-16,True,211 days
1872,Eli Shamir 0001,6665583,2020-10-02,True,6574565,2021-02-17,True,138 days
1874,Eli Upfal,6568294,2019-09-16,True,6612614,2021-07-16,True,669 days
1876,Elia Landi,6598749,2021-02-11,True,6610233,2022-03-15,True,397 days
1878,Elia Yathie Matsumoto,6736460,2022-06-28,True,6744855,2022-12-07,True,162 days
1880,Eliana Colunga,6691297,2020-07-15,True,6797080,2020-09-24,True,71 days
1883,Elif Derya Übeyli,6730945,2017-05-26,True,6737249,2020-10-26,True,1249 days
1886,Elina Pacini,6694035,2020-02-19,True,6587766,2021-12-25,True,675 days
1888,Elisa Bertino,6642182,2019-12-18,True,6717884,2022-12-30,True,1108 days
1889,Elisa E. Konofagou,6761224,2020-09-02,True,6759309,2022-10-02,True,760 days
1891,Elisa Ficarra,6760032,2020-09-02,True,6730392,2022-12-25,True,844 days
1892,Elisa Francomano,6808350,2020-03-04,True,6807053,2020-06-09,True,97 days
1894,Elisa Gebennini,6585356,2021-06-01,True,6587043,2021-09-16,True,107 days
1895,Elisa Gonzalez Boix,6634628,2020-03-24,True,6724689,2021-02-17,True,330 days
1898,Elisa Pergola,6636893,2019-08-07,True,6577257,2021-11-12,True,828 days
1899,Elisa Quintarelli,6560499,2020-05-19,True,6576814,2021-02-17,True,274 days
1902,Elisa Yumi Nakagawa,6620049,2020-05-20,True,6651853,2020-09-05,True,108 days
1904,Elisabet Estévez-Estévez,6634870,2016-05-17,True,6701261,2020-05-21,True,1465 days
1905,Elisabet Golobardes,6710509,2017-06-05,True,6740234,2021-07-25,True,1511 days
1906,Elisabeth A. Karuza,6798136,2020-09-24,True,6708064,2022-02-23,True,517 days
1907,Elisabeth André,6643606,2017-05-17,True,6724931,2022-09-22,True,1954 days
1908,Elisabeth Pelz,6689594,2020-03-06,True,6566661,2021-02-17,True,348 days
1909,Elisabeth Remy,6638001,2019-11-28,True,6578517,2021-02-17,True,447 days
1910,Elisabeth Timmermans,6692094,2020-10-01,True,6773852,2021-06-01,True,243 days
1911,Elisabeth Trinkl,6646588,2022-12-21,True,6646102,2023-01-05,True,15 days
1912,Elisabeth Uhlemann,6701265,2020-05-21,True,6702693,2021-07-25,True,430 days
1913,Elisabetta Bevacqua,6724773,2020-04-16,True,6725022,2020-10-26,True,193 days
1914,Elisabetta Bodo,6605816,2022-03-15,True,6603695,2022-05-18,True,64 days
1916,Elisabetta Raguseo,6585483,2021-03-24,True,6586787,2021-04-07,True,14 days
1917,Elisabetta Ronchieri,6803408,2020-03-06,True,6790566,2022-10-02,True,940 days
1920,Elise van den Hoven,6697100,2020-07-09,True,6697197,2022-04-14,True,644 days
1921,Elisenda Molina,6791383,2020-05-12,True,6734885,2021-10-14,True,520 days
1923,Elizabeth A. Attree,6776381,2020-03-31,True,6776344,2022-01-19,True,659 days
1924,Elizabeth A. Croft,6777444,2019-06-02,True,6681126,2020-02-24,True,267 days
1926,Elizabeth Bradley,6698741,2020-04-01,True,6796191,2020-09-24,True,176 days
1929,Elizabeth Chang 0001,6635461,2019-01-16,True,6745810,2021-10-14,True,1002 days
1931,Elizabeth D. Mynatt,6629223,2020-04-01,True,6697048,2020-07-09,True,99 days
1932,Elizabeth F. Churchill,6598178,2020-06-05,True,6691846,2020-10-01,True,118 days
1933,Elizabeth F. Wanner,6745179,2020-09-05,True,6732108,2021-12-25,True,476 days
1934,Elizabeth Ferreira Gouvea Goldbarg,6730450,2017-05-26,True,6789657,2021-12-25,True,1674 days
1938,Elizabeth Gross,6637943,2019-07-25,True,6637545,2021-12-23,True,882 days
1939,Elizabeth Hunter,6668125,2020-07-09,True,6667922,2021-04-09,True,274 days
1940,Elizabeth J. Davidson,6804305,2020-02-21,True,6585059,2022-06-10,True,840 days
1943,Elizabeth M. Gerber,6633835,2020-09-29,True,6697339,2022-02-15,True,504 days
1944,Elizabeth Marie Ehlers,6803273,2020-03-06,True,6798386,2020-09-24,True,202 days
1947,Elizabeth Sillence,6776313,2020-05-30,True,6699641,2022-03-16,True,655 days
1949,Elizaveta Zaitseva,6765514,2020-11-25,True,6765812,2022-12-02,True,737 days
1950,Elke A. Rundensteiner,6642279,2017-05-18,True,6560549,2020-09-05,True,1206 days
1951,Elke Moons,6738526,2017-06-06,True,6750976,2022-10-02,True,1944 days
